school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr
70161110022001,Luther Burbank Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,11.2,5.6,20.7,
70161110022002,Richard Byrd Elementary School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,7,5.8,28.2,
70161110022005,J B Kennedy Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,15.2,16.7,17.8,
70161110022006,Maddock Elementary School,Burbank SD 111,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,22.1,13.5,19.3,
70161110022007,F B Mccord Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,15.8,21.4,17.5,
70161110022010,Edward J Tobin Elem School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,14,14,9.2,
70161110022011,Harry E Fry School,Burbank SD 111,Cook,ELEMENTARY, K 1 2 3 4 5,2021,13.1,8.2,15.4,
07016113A020000,,Lemont-Bromberek CSD 113A,Cook,,PK K 1 2 3 4 5 6 7 8,2021,45.4,43.9,3.9,
07016113A021002,Old Quarry Middle Sch,Lemont-Bromberek CSD 113A,Cook,MIDDLE SCHL, 6 7 8,2021,51.1,40.8,7.9,
07016113A022002,Oakwood School,Lemont-Bromberek CSD 113A,Cook,ELEMENTARY,PK K 1 2,2021,,,2.1,
07016113A022004,River Valley School,Lemont-Bromberek CSD 113A,Cook,ELEMENTARY, 3 4 5,2021,39.3,47.1,0.7,
70161170020000,,North Palos SD 117,Cook,,PK K 1 2 3 4 5 6 7 8,2021,58.7,44.3,14,
70161170021001,H H Conrady Jr High School,North Palos SD 117,Cook,MIDDLE SCHL, 6 7 8,2021,61.5,46.5,19.8,
70161170022002,Dorn Elementary School,North Palos SD 117,Cook,ELEMENTARY,PK K 1,2021,,,11.7,
70161170022003,Glen Oaks Elem School,North Palos SD 117,Cook,ELEMENTARY, 2 3 4 5,2021,61,39.7,10.3,
70161170022004,Oak Ridge Elem School,North Palos SD 117,Cook,ELEMENTARY, 2 3 4 5,2021,50.2,43.9,10.3,
70161170022005,Dr Kenneth M Sorrick School,North Palos SD 117,Cook,ELEMENTARY,PK K 1,2021,,,6,
70161180040000,,Palos CCSD 118,Cook,,PK K 1 2 3 4 5 6 7 8,2021,56.7,45.6,14.3,
70161180041004,Palos South Middle School,Palos CCSD 118,Cook,MIDDLE SCHL, 6 7 8,2021,60.2,43.9,16.3,
70161180042002,Palos East Elementary School,Palos CCSD 118,Cook,ELEMENTARY, K 1 2 3 4 5,2021,51,45.7,15.6,
70161180042003,Palos West Elementary School,Palos CCSD 118,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,55.7,49.3,10.2,
70161220020000,,Ridgeland SD 122,Cook,,PK K 1 2 3 4 5 6 7 8,2021,22.3,14.3,16.8,
70161220021005,Simmons Middle School,Ridgeland SD 122,Cook,MIDDLE SCHL, 6 7 8,2021,22.1,12.7,19.6,
70161220022001,Columbus Manor Elem School,Ridgeland SD 122,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,30,21.3,13.9,
70161220022002,Ernest F Kolb Elem School,Ridgeland SD 122,Cook,ELEMENTARY, K 1 2 3 4 5,2021,10.2,11.2,18.4,
70161220022003,Harnew Elem School,Ridgeland SD 122,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,28.7,18.5,16.4,
70161220022004,George W Lieb Elem School,Ridgeland SD 122,Cook,ELEMENTARY, K 1 2 3 4 5,2021,17.4,10.2,10.3,
70161230020000,,Oak Lawn-Hometown SD 123,Cook,,PK K 1 2 3 4 5 6 7 8,2021,24.2,16.6,26.2,
70161230021001,Oak Lawn-Hometown Middle Sch,Oak Lawn-Hometown SD 123,Cook,MIDDLE SCHL, 6 7 8,2021,20.7,20.3,33.6,
70161230022003,J Covington Elem School,Oak Lawn-Hometown SD 123,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,19.4,12.1,22.8,
70161230022006,J M Hannum Elem School,Oak Lawn-Hometown SD 123,Cook,ELEMENTARY, K 1 2 3 4 5,2021,27.5,16.6,18.7,
70161230022007,Hometown Elem School,Oak Lawn-Hometown SD 123,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,21.4,10.9,19.5,
70161230022008,Kolmar Avenue Elem School,Oak Lawn-Hometown SD 123,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,41.8,13.9,15.9,
70161230022010,Sward Elem School,Oak Lawn-Hometown SD 123,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,28,12.9,26.8,
70161240020000,,Evergreen Park ESD 124,Cook,,PK K 1 2 3 4 5 6 7 8,2021,32.3,22.4,18.2,
70161240021001,Central Middle School,Evergreen Park ESD 124,Cook,MIDDLE SCHL, 6 7 8,2021,37.4,19.4,22.7,
70161240022002,Northeast Elem School,Evergreen Park ESD 124,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,17.1,15.5,26.8,
70161240022003,Northwest School,Evergreen Park ESD 124,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,24.5,18.9,9,
70161240022004,Southeast Elem School,Evergreen Park ESD 124,Cook,ELEMENTARY, K 1 2 3 4 5,2021,21.7,23,16.1,
70161240022005,Southwest Elem School,Evergreen Park ESD 124,Cook,ELEMENTARY, K 1 2 3 4 5,2021,41.1,43.3,6.7,
70161250020000,,Atwood Heights SD 125,Cook,,PK K 1 2 3 4 5 6 7 8,2021,25.1,11.1,19.7,
70161250021001,Hamlin Upper Grade Center,Atwood Heights SD 125,Cook,MIDDLE SCHL, 6 7 8,2021,29.5,11.5,18.6,
70161250022003,Lawn Manor School,Atwood Heights SD 125,Cook,ELEMENTARY,PK K 1 2,2021,,,22.7,
70161250022004,Meadow Lane School,Atwood Heights SD 125,Cook,ELEMENTARY, 3 4 5,2021,19.6,10.8,18.9,
70161260020000,,Alsip-Hazlgrn-Oaklwn SD 126,Cook,,PK K 1 2 3 4 5 6 7 8,2021,26.9,11.6,22.9,
70161260021005,Prairie Jr High School,Alsip-Hazlgrn-Oaklwn SD 126,Cook,MIDDLE SCHL, 7 8,2021,35.3,14.1,48,
70161260022001,Hazelgreen Elem School,Alsip-Hazlgrn-Oaklwn SD 126,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,24.8,9.4,8.8,
70161260022002,Lane Elem School,Alsip-Hazlgrn-Oaklwn SD 126,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,22.3,7.1,18.4,
70161260022004,Stony Creek Elem School,Alsip-Hazlgrn-Oaklwn SD 126,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,22,12,13.5,
70161260023001,District 126 Early Childhood C,Alsip-Hazlgrn-Oaklwn SD 126,Cook,PreK,PK,2021,,,,
70161270020000,,Worth SD 127,Cook,,PK K 1 2 3 4 5 6 7 8,2021,24.2,16.3,22.7,
70161270021005,Worth Jr High School,Worth SD 127,Cook,MIDDLE SCHL, 6 7 8,2021,26.3,13,34.7,
70161270022001,Worth Elem School,Worth SD 127,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,19.7,20,14.1,
70161270022004,Worthwoods Elem School,Worth SD 127,Cook,ELEMENTARY, K 1 2 3 4 5,2021,26,19.2,15.1,
70161275020000,,Chicago Ridge SD 127-5,Cook,,PK K 1 2 3 4 5 6 7 8,2021,17.2,13.2,19.4,
70161275021001,Elden D Finley Jr High School,Chicago Ridge SD 127-5,Cook,MIDDLE SCHL, 6 7 8,2021,18.7,14.5,15.1,
70161275022003,Ridge Central Elem School,Chicago Ridge SD 127-5,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,22.9,17.7,25.3,
70161275022004,Ridge Lawn Elementary School,Chicago Ridge SD 127-5,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,8.4,5.6,18.8,
70161280020000,,Palos Heights SD 128,Cook,,PK K 1 2 3 4 5 6 7 8,2021,49.4,36.6,15.9,
70161280021003,Independence Jr High School,Palos Heights SD 128,Cook,MIDDLE SCHL, 6 7 8,2021,52.2,28.3,25.9,
70161280022002,Chippewa Elem School,Palos Heights SD 128,Cook,ELEMENTARY, 1 2 3,2021,50,54.5,9.1,
70161280022005,Navajo Heights Elem School,Palos Heights SD 128,Cook,ELEMENTARY, 4 5,2021,43.9,42.3,8.3,
70161280022006,Indian Hill,Palos Heights SD 128,Cook,ELEMENTARY,PK K,2021,,,,
70161300020000,,Cook County SD 130,Cook,,PK K 1 2 3 4 5 6 7 8,2021,12.4,5,21.5,
70161300021001,Everett F Kerr Middle School,Cook County SD 130,Cook,MIDDLE SCHL, 6 7 8,2021,10.5,3,26.5,
70161300021002,Nathan Hale Middle School,Cook County SD 130,Cook,MIDDLE SCHL, 6 7 8,2021,15.6,9.8,16.3,
70161300021003,Veterans Memorial Middle Sch,Cook County SD 130,Cook,MIDDLE SCHL, 6 7 8,2021,18.2,7.3,27.4,
70161300022004,Nathan Hale Intermediate,Cook County SD 130,Cook,ELEMENTARY, 4 5,2021,12,4.6,20.5,
70161300022008,Paul Revere Intermediate Schoo,Cook County SD 130,Cook,ELEMENTARY, 4 5,2021,7.9,1.3,20.8,
70161300022010,Whittier Elementary School,Cook County SD 130,Cook,ELEMENTARY, 4 5,2021,10.4,1.9,14.4,
70161300022011,Lincoln Elem School,Cook County SD 130,Cook,ELEMENTARY, K 1 2 3,2021,9.2,1.1,21.3,
70161300022012,Nathan Hale Primary School,Cook County SD 130,Cook,ELEMENTARY,PK K 1 2 3,2021,14.9,9.2,18.6,
70161300022018,Paul Revere Primary School,Cook County SD 130,Cook,ELEMENTARY, K 1 2 3,2021,7.8,5.2,22.3,
70161300022019,George Washington Elementary S,Cook County SD 130,Cook,ELEMENTARY, K 1 2 3 4 5,2021,6.2,1.6,22.3,
70161300023001,Horace Mann School,Cook County SD 130,Cook,PreK,PK,2021,,,,
70161320020000,,Calumet Public SD 132,Cook,,PK K 1 2 3 4 5 6 7 8,2021,13.1,3.3,15.6,
70161320022001,Burr Oak Elem School,Calumet Public SD 132,Cook,ELEMENTARY, 3 4 5,2021,12.5,2.1,23.4,
70161320022002,Calumet Elem School,Calumet Public SD 132,Cook,ELEMENTARY, 6 7 8,2021,13.9,4.7,3.9,
70161320022003,Burr Oak Academy,Calumet Public SD 132,Cook,ELEMENTARY,PK K 1 2,2021,,,24.3,
70161330020000,,Gen George Patton SD 133,Cook,,PK K 1 2 3 4 5 6 7 8,2021,3.2,0,61.5,
70161330022001,Gen George Patton Elem School,Gen George Patton SD 133,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,3.2,0,61.5,
70161350020000,,Orland SD 135,Cook,,PK K 1 2 3 4 5 6 7 8,2021,45.1,31.6,7.6,
70161350021004,Orland Jr High School,Orland SD 135,Cook,MIDDLE SCHL, 6 7 8,2021,43.6,28,13.8,
70161350021005,Jerling Junior High School,Orland SD 135,Cook,MIDDLE SCHL, 6 7 8,2021,41.7,28,13.3,
70161350021006,Century Junior High School,Orland SD 135,Cook,MIDDLE SCHL, 6 7 8,2021,45.4,31.3,8.5,
70161350022001,High Point Elem School,Orland SD 135,Cook,ELEMENTARY, 3 4 5,2021,43.7,33.9,4,
70161350022002,Orland Park Elem School,Orland SD 135,Cook,ELEMENTARY,PK K 1 2,2021,,,6.3,
70161350022007,Prairie Elem School,Orland SD 135,Cook,ELEMENTARY,PK K 1 2,2021,,,3.6,
70161350022008,Liberty Elem School,Orland SD 135,Cook,ELEMENTARY, 3 4 5,2021,46.2,29.6,3.4,
70161350022010,Orland Center School,Orland SD 135,Cook,ELEMENTARY,PK K 1 2,2021,,,9.9,
70161350022012,Centennial School,Orland SD 135,Cook,ELEMENTARY,PK K 1 2,2021,,,3.9,
70161350022013,Meadow Ridge School,Orland SD 135,Cook,ELEMENTARY, 3 4 5,2021,50.1,40,5.3,
70161400020000,,Kirby SD 140,Cook,,PK K 1 2 3 4 5 6 7 8,2021,38,40,12,
70161400021003,Virgil I Grissom Middle School,Kirby SD 140,Cook,MIDDLE SCHL, 6 7 8,2021,46.4,41,7,
70161400021004,Prairie View Middle School,Kirby SD 140,Cook,MIDDLE SCHL, 6 7 8,2021,43,42.6,16.9,
70161400022001,Fernway Park Elem School,Kirby SD 140,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,16.5,32.3,16.5,
70161400022004,Helen Keller Elem School,Kirby SD 140,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,24.1,32.2,12.5,
70161400022005,John A Bannes Elem School,Kirby SD 140,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,25.3,35,9.6,
70161400022006,Christa McAuliffe School,Kirby SD 140,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,35.9,40.2,11.5,
70161400022007,Millennium Elem School,Kirby SD 140,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,44.7,47.3,10.5,
70161420020000,,Forest Ridge SD 142,Cook,,PK K 1 2 3 4 5 6 7 8,2021,30.1,21.7,15.1,
70161420021001,Jack Hille Middle School,Forest Ridge SD 142,Cook,MIDDLE SCHL, 6 7 8,2021,28.1,19.6,14.3,
70161420022002,Ridge Early Childhood Center,Forest Ridge SD 142,Cook,ELEMENTARY,PK K,2021,,,,
70161420022003,Lee R Foster Elem School,Forest Ridge SD 142,Cook,ELEMENTARY, 1 2 3 4 5,2021,29.1,25.4,14.8,
70161420022004,Kerkstra Elem School,Forest Ridge SD 142,Cook,ELEMENTARY, 1 2 3 4 5,2021,35.3,22.5,16.6,
70161430020000,,Midlothian SD 143,Cook,,PK K 1 2 3 4 5 6 7 8,2021,12.6,4.8,33.2,
70161430022001,Central Park Elem School,Midlothian SD 143,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,13.6,4.1,44.1,
70161430022002,Kolmar Elem School,Midlothian SD 143,Cook,ELEMENTARY, K 1 2 3 4 5 6 7 8,2021,8.9,4.2,25.1,
70161430022004,Springfield Elem School,Midlothian SD 143,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2021,18,8.1,24.1,
70161430022005,Spaulding School,Midlothian SD 143,Cook,ELEMENTARY,PK K 1 2 3,2021,0,16.7,20.5,
70161435020000,,Posen-Robbins ESD 143-5,Cook,,PK K 1 2 3 4 5 6 7 8,2021,12,4.7,20.9,
70161435021003,Kellar School,Posen-Robbins ESD 143-5,Cook,MIDDLE SCHL, 6 7 8,2021,14.2,6.6,18,
70161435022001,Childs Elem School,Posen-Robbins ESD 143-5,Cook,ELEMENTARY, K 1 2 3,2021,16.1,3.4,40.2,
70161435022006,Posen Elem School,Posen-Robbins ESD 143-5,Cook,ELEMENTARY, 4 5,2021,7.6,2.1,19.3,
70161435022007,Turner Elem School,Posen-Robbins ESD 143-5,Cook,ELEMENTARY,PK K,2021,,,,
70161435022010,Gordon School,Posen-Robbins ESD 143-5,Cook,ELEMENTARY, K 1 2 3,2021,14.6,6.4,19.2,
70161440020000,,Prairie-Hills ESD 144,Cook,,PK K 1 2 3 4 5 6 7 8,2021,11.5,7.4,64.4,
70161440021002,Prairie-Hills Junior High Scho,Prairie-Hills ESD 144,Cook,MIDDLE SCHL, 6 7 8,2021,9.6,6.7,96.2,
70161440022003,Fieldcrest Elem School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,24.4,18.2,37,
70161440022004,Highlands Elem School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,12.6,9.3,41.3,
70161440022005,Markham Park Elem School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,12.8,8.7,39.7,
70161440022007,Nob Hill Elem School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,9.3,5,43.7,
70161440022009,Chateaux School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,5.8,1.2,57.2,
70161440022010,Mae Jemison School,Prairie-Hills ESD 144,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,14.9,5,34.7,
70161440023001,Primary Learning Center,Prairie-Hills ESD 144,Cook,PreK,PK,2021,,,,
70161450020000,,Arbor Park SD 145,Cook,,PK K 1 2 3 4 5 6 7 8,2021,19.9,10.7,12.7,
70161450021001,Arbor Park Middle School,Arbor Park SD 145,Cook,MIDDLE SCHL, 5 6 7 8,2021,18.7,10.7,8.6,
70161450022002,Kimberly Heights Elem School,Arbor Park SD 145,Cook,ELEMENTARY,PK K,2021,,,,
70161450022003,Scarlet Oak Elem School,Arbor Park SD 145,Cook,ELEMENTARY, 3 4,2021,22.7,10.7,13.4,
70161450022004,Morton Gingerwood Elem School,Arbor Park SD 145,Cook,ELEMENTARY, 1 2,2021,,,22,
70161460040000,,CCSD 146,Cook,,PK K 1 2 3 4 5 6 7 8,2021,35.1,24.3,13.4,
70161460041001,Central Middle School,CCSD 146,Cook,MIDDLE SCHL, 6 7 8,2021,34.5,21.9,15.2,
70161460042002,Bert H Fulton School,CCSD 146,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,28.7,15,13.1,
70161460042003,Memorial Elem School,CCSD 146,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,36.9,24.2,12.2,
70161460042005,Walter F Fierke Ed Center,CCSD 146,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,32.4,34.9,9.7,
70161460042006,Arnold W Kruse Ed Center,CCSD 146,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,44,32.7,13.7,
70161470020000,,W Harvey-Dixmoor PSD 147,Cook,,PK K 1 2 3 4 5 6 7 8,2021,3.8,2.1,57,
70161470021001,Rosa L Parks Middle School,W Harvey-Dixmoor PSD 147,Cook,MIDDLE SCHL, 5 6 7 8,2021,4.5,3.2,60.2,
70161470022004,Lincoln Elem School,W Harvey-Dixmoor PSD 147,Cook,ELEMENTARY,PK K,2021,,,,
70161470022007,Martin L King Elem School,W Harvey-Dixmoor PSD 147,Cook,ELEMENTARY, 1 2 3 4,2021,2.5,0,53.9,
70161480020000,,Dolton SD 148,Cook,,PK K 1 2 3 4 5 6 7 8,2021,7.9,2.3,41.3,
70161480021002,Roosevelt Junior High School,Dolton SD 148,Cook,MIDDLE SCHL, 7 8,2021,8.4,3.7,32,
70161480021003,Lincoln Junior High School,Dolton SD 148,Cook,MIDDLE SCHL, 7 8,2021,10.4,3.8,46.4,
70161480021004,Washington Junior High,Dolton SD 148,Cook,MIDDLE SCHL, 7 8,2021,5.7,2.7,44.8,
70161480022002,Riverdale School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4,2021,20.7,0,37.5,
70161480022003,Lincoln Elementary School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,6.9,2.5,51,
70161480022005,Roosevelt Elem School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,8.2,2.5,39.9,
70161480022006,Washington Elem School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,3.6,1.4,36.1,
70161480022007,Franklin Elementary School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,6.3,0.9,40,
70161480022010,Park Elementary School,Dolton SD 148,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,10.3,1.8,40.1,
70161480023002,Early Childhood Cntr,Dolton SD 148,Cook,PreK,PK,2021,,,,
70161490020000,,Dolton SD 149,Cook,,PK K 1 2 3 4 5 6 7 8,2021,8.4,1.4,23.6,
70161490021004,S T E M Academy,Dolton SD 149,Cook,MIDDLE SCHL, 7 8,2021,20.4,4.4,25.4,
70161490021005,Creative Communications Acad,Dolton SD 149,Cook,MIDDLE SCHL, 7 8,2021,5,0.9,44.6,
70161490021006,School of Fine Arts,Dolton SD 149,Cook,MIDDLE SCHL, 7 8,2021,9,1.8,47.4,
70161490022002,Diekman Elem School,Dolton SD 149,Cook,ELEMENTARY,PK K 1 2 3 4 5 6,2021,3.2,0,17,
70161490022005,Caroline Sibley Elem School,Dolton SD 149,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,4.8,0.4,14.3,
70161490022006,Berger-Vandenberg Elem School,Dolton SD 149,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,10.1,0,9,
70161490022009,Carol Moseley Braun School,Dolton SD 149,Cook,ELEMENTARY, 1 2 3 4 5 6,2021,8.3,2.8,21.6,
70161490022010,New Beginnings Learning Academ,Dolton SD 149,Cook,ELEMENTARY, K 1 2 3 4 5 6,2021,7.1,2,28,
70161500020000,,South Holland SD 150,Cook,,PK K 1 2 3 4 5 6 7 8,2021,10.8,7.8,19.7,
70161500021005,McKinley Jr High School,South Holland SD 150,Cook,MIDDLE SCHL, 6 7 8,2021,15.6,9.4,12,
70161500022001,Greenwood Elem School,South Holland SD 150,Cook,ELEMENTARY,PK K 1 2 3,2021,6.7,6.7,23.4,
70161500022002,McKinley Elem School,South Holland SD 150,Cook,ELEMENTARY, 4 5,2021,5.9,6.1,28.4,
70161510020000,,South Holland SD 151,Cook,,PK K 1 2 3 4 5 6 7 8,2021,7.4,3.9,41.9,
70161510021001,Coolidge Middle School,South Holland SD 151,Cook,MIDDLE SCHL, 6 7 8,2021,6.5,3.2,56.1,
70161510022002,Eisenhower School,South Holland SD 151,Cook,ELEMENTARY, 2 3,2021,7.3,5.7,33.7,
70161510022004,Madison School,South Holland SD 151,Cook,ELEMENTARY, 4 5,2021,9,4.1,22.9,
70161510022006,Taft School,South Holland SD 151,Cook,ELEMENTARY,PK K 1,2021,,,46.4,
70161520020000,,Harvey SD 152,Cook,,PK K 1 2 3 4 5 6 7 8,2021,10.4,2.9,20.2,
70161520021001,Brooks Middle School,Harvey SD 152,Cook,MIDDLE SCHL, 6 7 8,2021,14,3.1,1,
70161520022001,Bryant Elem School,Harvey SD 152,Cook,ELEMENTARY, K 1 2 3 4 5,2021,7.6,1.3,32.2,
70161520022002,Maya Angelou Elem Sch,Harvey SD 152,Cook,ELEMENTARY, K 1 2 3 4 5,2021,7,4.1,37.4,
70161520022004,Holmes Elem School,Harvey SD 152,Cook,ELEMENTARY, K 1 2 3 4 5,2021,1.1,3.3,22.2,
70161520022008,Whittier Elem School,Harvey SD 152,Cook,ELEMENTARY, K 1 2 3 4 5,2021,8,2.7,37.2,
70161520023001,Riley Early Childhood Center,Harvey SD 152,Cook,PreK,PK,2021,,,,
70161525020000,,Hazel Crest SD 152-5,Cook,,PK K 1 2 3 4 5 6 7 8,2021,5.9,1.7,45.8,
70161525022001,Barack H Obama Learning Academ,Hazel Crest SD 152-5,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,7.4,1,45.2,
70161525022005,Jesse C White Learning Academy,Hazel Crest SD 152-5,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,4.4,2.5,46.5,
70161530020000,,Homewood SD 153,Cook,,PK K 1 2 3 4 5 6 7 8,2021,27.6,18.3,14.8,
70161530021003,James Hart School,Homewood SD 153,Cook,MIDDLE SCHL, 6 7 8,2021,35.4,23.9,17.1,
70161530022002,Winston Churchill School,Homewood SD 153,Cook,ELEMENTARY, 3 4 5,2021,19.3,12.1,11.9,
70161530022005,Willow School,Homewood SD 153,Cook,ELEMENTARY,PK K 1 2,2021,,,15.3,
70161540020000,,Thornton SD 154,Cook,, K 1 2 3 4 5 6 7 8,2021,17.1,12,23.3,
70161540022002,Wolcott School,Thornton SD 154,Cook,ELEMENTARY, K 1 2 3 4 5 6 7 8,2021,17.1,12,23.3,
70161545020000,,Burnham SD 154-5,Cook,,PK K 1 2 3 4 5 6 7 8,2021,10.7,0,28.3,
70161545022001,Burnham Elem School,Burnham SD 154-5,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,10.7,0,28.3,
70161550020000,,Calumet City SD 155,Cook,,PK K 1 2 3 4 5 6 7 8,2021,7.9,5.4,25.3,
70161550021001,Wentworth Jr High School,Calumet City SD 155,Cook,MIDDLE SCHL, 6 7 8,2021,13,9.6,33.4,
70161550022002,Wilson Elementary School,Calumet City SD 155,Cook,ELEMENTARY,PK K 1 2,2021,,,4.9,
70161550022004,Wentworth Intermediate School,Calumet City SD 155,Cook,ELEMENTARY, 3 4 5,2021,2.3,0.8,28.7,
70161560020000,,Lincoln ESD 156,Cook,,PK K 1 2 3 4 5 6 7 8,2021,14.3,6.8,37.6,
70161560022001,Lincoln Elem School,Lincoln ESD 156,Cook,ELEMENTARY,PK K 1 2 3 4 5 6 7 8,2021,14.3,6.8,37.6,
70161570020000,,Hoover-Schrum Memorial SD 157,Cook,,PK K 1 2 3 4 5 6 7 8,2021,9.7,3.6,29.7,
70161570021001,Schrum Memorial School,Hoover-Schrum Memorial SD 157,Cook,MIDDLE SCHL, 6 7 8,2021,12.8,5,28.3,
70161570022001,Hoover Elem School,Hoover-Schrum Memorial SD 157,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,7,2.4,30.8,
70161580020000,,Lansing SD 158,Cook,,PK K 1 2 3 4 5 6 7 8,2021,20.1,7.9,18.3,
70161580021004,Memorial Jr High School,Lansing SD 158,Cook,MIDDLE SCHL, 6 7 8,2021,20.2,8.7,15.5,
70161580022001,Coolidge Elementary School,Lansing SD 158,Cook,ELEMENTARY, K 1 2 3 4 5,2021,26.9,4.8,19,
70161580022005,Oak Glen Elem School,Lansing SD 158,Cook,ELEMENTARY, K 1 2 3 4 5,2021,17.7,10.1,12.1,
70161580022006,Reavis Elem School,Lansing SD 158,Cook,ELEMENTARY, K 1 2 3 4 5,2021,11.1,6.5,31.5,
70161580023001,Lester Crawl Primary Ctr,Lansing SD 158,Cook,ELEMENTARY,PK K 1,2021,,,,
70161590020000,,ESD 159,Cook,,PK K 1 2 3 4 5 6 7 8,2021,15.5,8.5,14.3,
70161590021001,Colin Powell Middle Sch,ESD 159,Cook,MIDDLE SCHL, 6 7 8,2021,14.4,7.3,9.9,
70161590022002,Sieden Prairie Elementary Scho,ESD 159,Cook,ELEMENTARY, K 1 2 3 4 5,2021,19.2,11.8,20.3,
70161590022004,Neil Armstrong Elem School,ESD 159,Cook,ELEMENTARY, K 1 2 3 4 5,2021,17.4,8.7,15.1,
70161590022005,Woodgate Elem School,ESD 159,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,13.3,3.6,13.9,
70161590022006,Marya Yates Elementary School,ESD 159,Cook,ELEMENTARY, K 1 2 3 4 5,2021,14.5,10.9,19.3,
70161600020000,,Country Club Hills SD 160,Cook,,PK K 1 2 3 4 5 6 7 8,2021,9.4,4.9,46.6,
70161600021001,Southwood Middle School,Country Club Hills SD 160,Cook,MIDDLE SCHL, 6 7 8,2021,8.9,4.9,48,
70161600022003,Zenon J Sykuta  School,Country Club Hills SD 160,Cook,ELEMENTARY,PK K 1 2,2021,,,49.8,
70161600022004,Meadowview  School,Country Club Hills SD 160,Cook,ELEMENTARY, 3 4 5,2021,9.9,5,43.1,
70161610020000,,Flossmoor SD 161,Cook,,PK K 1 2 3 4 5 6 7 8,2021,27.3,22.3,20.8,
70161610021003,Parker Junior High School,Flossmoor SD 161,Cook,MIDDLE SCHL, 6 7 8,2021,21.1,16.2,30.4,
70161610022001,Flossmoor Hills Elem School,Flossmoor SD 161,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,26.6,23.7,16.1,
70161610022002,Heather Hill Elem School,Flossmoor SD 161,Cook,ELEMENTARY, K 1 2 3 4 5,2021,37.2,27.3,18.6,
70161610022006,Serena Hills Elem School,Flossmoor SD 161,Cook,ELEMENTARY, K 1 2 3 4 5,2021,29.2,20,13.2,
70161610022007,Western Avenue Elem School,Flossmoor SD 161,Cook,ELEMENTARY,PK K 1 2 3 4 5,2021,34.9,33.9,9.5,
